target_inchi_key,spectra,exact_top1,exact_top10,tanimoto_top10,mist_tanimoto,formula_success,bad_low_tanimoto_share,first_smiles,chem_class,cluster,tsne_x,tsne_y,pca_x,pca_y,mol_wt,exact_mol_wt,heavy_atoms,hetero_atoms,hetero_ratio,n_count,o_count,s_count,p_count,halogen_count,ring_count,aromatic_ring_count,aliphatic_ring_count,max_ring_size,macrocycle_count,rotatable_bonds,hba,hbd,tpsa,logp,fraction_csp3,chiral_centers,amide_count,ester_count,carboxyl_count,ether_count,hydroxyl_count,sulfonamide_count,phosphate_count,bertz_complexity,scaffold_heavy_atoms,scaffold_ring_count
WLWAYPFRKDSFCL,2,0.5,0.5,0.7649999856948853,0.6694023609161377,1.0,0.0,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC2C(C(OC(C2OC(=O)/C=C/C3=CC(=C(C=C3)O)OC)CO)OCCC4=CC(=C(C=C4)OC)O)O)O)O)O,glycoside_or_sugar_rich,6,-37.052074,-53.390873,-3.5088265,-3.3189263,652.6460000000008,652.2367205800001,46,15,0.32608695652173914,0,15,0,0,0,4,2,2,6,0,12,15,7,223.28999999999996,-0.40989999999999904,0.5161290322580645,10,0,1,0,7,7,0,0,1335.0121640442983,33,4
WLYKQFJPOHPJQU,4,0.0,0.0,0.39991816878318787,0.4463912099599838,1.0,0.75,CC(=O)OCC1C(C(C(C(O1)SC2=C(C(=O)C3=CC=CC=C3C2=O)OC)OC(=O)C)OC(=O)C)OC(=O)C,other_midsize,1,-31.29185,-20.663198,-1.8111229,-0.012284241,550.5380000000004,550.1144972719999,38,13,0.34210526315789475,0,12,1,0,0,3,1,2,6,0,8,13,0,157.8,1.7398999999999996,0.44,5,0,4,0,6,0,0,0,1188.538615004143,19,3
WMBWREPUVVBILR,96,0.3645833333333333,0.3958333333333333,0.7963983273754517,0.7784051019698381,1.0,0.16666666666666666,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,aromatic_rich_polycycle,1,-25.290625,-31.358719,-0.95786005,-0.18234985,458.37500000000017,458.0849113959998,33,11,0.3333333333333333,0,11,0,0,0,4,3,1,6,0,3,11,8,197.36999999999998,2.2332000000000014,0.13636363636363635,2,0,1,0,2,8,0,0,1221.4274042533714,25,4
WMDSZGFJQKSLLH,3,1.0,1.0,1.0,0.9769116838773092,1.0,0.0,CC1(OC[C@H](O1)COC(=O)CCC2=CC=C(C=C2)OC[C@H](CNCCNC(=O)N3CCOCC3)O)C,other_midsize,4,-29.724445,-16.911444,-0.9628094,-0.098181725,509.6000000000004,509.27371520800006,36,11,0.3055555555555556,3,8,0,0,0,3,1,2,6,0,13,9,3,127.82000000000001,0.6850000000000025,0.68,2,2,1,0,5,1,0,0,814.0272747584204,33,3
WMLLJSBRSSYYPT,1,0.0,0.0,0.1018518507480621,0.1460674107074737,1.0,1.0,C/C=C/C=C/C(=O)N[C@@H](CC(=O)N[C@@H](C(C)C)C(=O)[C@H]1[C@@H](C(=O)NC1=O)C)C2=CC=CC=C2,other_midsize,3,-34.782063,10.549706,-0.95906216,1.8413076,453.53900000000016,453.226371092,33,8,0.24242424242424243,3,5,0,0,0,2,1,1,6,0,10,5,3,121.44,1.9849,0.4,4,4,0,0,0,0,0,0,952.0488873249118,21,2
WMOUIXZLFVTNJE,3,0.0,0.0,0.16729654868443802,0.23559670646985373,1.0,1.0,CCC1=CC=C(C=C1)C2=NNC(=C2)C(=O)N3CCCN(CC3)C4=CC(=O)N(C(=O)N4C(C)C)C(C)C,other_midsize,4,17.254353,8.99392,0.5523513,0.5205553,492.62400000000025,492.284889012,36,9,0.25,6,3,0,0,0,4,3,1,7,0,6,5,1,96.23000000000002,3.4768000000000017,0.48148148148148145,0,1,0,0,0,0,0,0,1332.7742086284497,28,4
WNGVOVVMNRIJOX,11,0.0,0.0,0.229604959487915,0.2321423156694932,1.0,1.0,CCC1=CC=C(C=C1)C2CN3C(=O)CN(C(=O)C3(C4=C2C5=CC=CC=C5N4)C)CC6=CC(=C(C(=C6)OC)OC)OC,aromatic_rich_polycycle,8,0.73214144,-41.997643,-0.45007917,-0.12743673,553.6590000000002,553.2576712199999,41,8,0.1951219512195122,3,5,0,0,0,6,4,2,6,0,7,5,1,84.10000000000001,4.9878000000000045,0.3333333333333333,2,2,0,0,3,0,0,0,1617.6330713501548,32,6
WNMJYKCGWZFFKR,27,0.18518518518518517,0.18518518518518517,0.4400424250849971,0.44988581869337296,1.0,0.7037037037037037,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,small_heteroaromatic,8,11.020918,-44.97965,-0.40939882,-1.0593462,389.45600000000013,389.206304344,28,9,0.32142857142857145,5,4,0,0,0,3,2,1,6,0,8,8,2,111.83000000000001,1.3507000000000002,0.5263157894736842,1,1,0,0,3,0,0,0,838.674059007786,22,3
WNMLMDCKMBHRFE,3,0.0,0.0,0.1944553703069687,0.2688888957103093,1.0,1.0,C1C2=CC(=C(C=C2NC1=O)Cl)C3=CSC(=N3)NC(=O)CCCN4C=CC=C4,aromatic_rich_polycycle,0,2.5620475,-1.6420841,0.48223615,0.51435155,400.8910000000002,400.07607446400004,27,8,0.2962962962962963,4,2,1,0,1,4,3,1,6,0,6,4,2,76.02000000000001,4.178500000000002,0.21052631578947367,0,2,0,0,0,0,0,0,997.3157526989003,26,4
WNRUALXAFJYRCE,3,0.3333333333333333,0.3333333333333333,0.5354645351568857,0.6084182858467102,1.0,0.6666666666666666,C1CC(OC1)C(=O)NC2=NC(=CS2)C3=CC4=C(C=C3)OCC(=O)N4,small_heteroaromatic,4,10.721591,-0.60863394,0.2790069,0.3710837,345.3800000000001,345.07832696,24,8,0.3333333333333333,3,4,1,0,0,4,2,2,6,0,3,6,2,89.55000000000001,2.2584999999999993,0.3125,1,2,0,0,2,0,0,0,798.3702530254932,24,4
WNYRDDQJNCCSMI,2,0.0,0.0,0.1815197020769119,0.22375984489917755,1.0,1.0,CN1C2=NC=CC(=C2C(=O)N(C1=O)C)NC3=CC=C(C=C3)C(=O)OC,aromatic_rich_polycycle,0,15.936033,-11.51206,0.55350727,-0.5832074,340.33900000000006,340.11715499199994,25,8,0.32,4,4,0,0,0,3,3,0,6,0,3,6,1,95.22000000000001,1.1623999999999999,0.17647058823529413,0,0,1,0,1,0,0,0,1080.7286499667011,19,3
WNYXLVFCZZCCLX,3,0.0,0.0,0.4089835782845815,0.6080246965090433,1.0,1.0,C=CC(=O)OCCOC(=O)NCC1CCC2C1C3CC2CC3CNC(=O)OCCOC(=O)C=C,other_midsize,3,-18.938616,-5.1773715,-1.1397121,0.043134134,478.54200000000037,478.2315160479999,34,10,0.29411764705882354,2,8,0,0,0,3,0,3,5,0,12,8,2,129.26,2.1955999999999998,0.6666666666666666,6,2,4,0,4,0,0,0,784.934636585204,10,3
WNZLJUQGEOKOJG,1,0.0,0.0,0.1546391695737838,0.2266666740179062,1.0,1.0,CSCC[C@@H](C(=O)NCC1CCC(CC1)C(=O)NC2=CC3=C(C=C2)OCO3)N,small_heteroaromatic,4,-8.997142,-22.599377,-0.33883476,0.13265821,407.5360000000001,407.187877408,28,8,0.2857142857142857,3,4,1,0,0,3,1,2,6,0,8,6,3,102.68,2.3568000000000002,0.6,1,2,0,0,2,0,0,0,692.0284139865053,18,3
WOXQQQHJNDJPHP,3,0.0,0.0,0.2791554083426793,0.3386809229850769,1.0,1.0,C1COCCC1C(C2=CN=CC=C2)NC(=O)C3=CC4=C(C=C3)OCO4,polycyclic_aliphatic_like,4,-13.366407,-22.611658,0.43324932,0.2097533,340.37900000000013,340.14230711999994,25,6,0.24,2,4,0,0,0,4,2,2,6,0,4,5,1,69.68,2.708000000000001,0.3684210526315789,1,1,0,0,3,0,0,0,744.3442416376982,25,4
WOZSCQDILHKSGG,6,0.0,0.0,0.5429065177838007,0.7164779007434845,1.0,0.3333333333333333,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N=CN=C21)N)OCOC(=O)C(C)(C)C,other_midsize,0,-11.43003,-13.506572,0.10248573,-0.6720818,501.47700000000026,501.198849614,34,14,0.4117647058823529,5,8,0,1,0,2,2,0,6,0,11,12,1,166.97999999999996,2.7025000000000006,0.65,0,0,2,0,3,0,0,1,1007.7388391510439,9,2
WPFUFWIHMYZXSF,4,0.75,0.75,0.8534482792019844,0.8287798687815666,1.0,0.25,CC(C)(CC1=CC=CC=C1C2CCN(CC2)C)NC3=NC(=NC(=N3)N4CCOCC4)N5C6=CC=CC=C6N=C5C(F)F,other_midsize,2,31.335657,46.376823,0.79311734,0.4808358,576.6960000000004,576.3136642760002,42,11,0.2619047619047619,8,1,0,0,2,6,4,2,6,0,8,8,1,84.23,5.227100000000005,0.4838709677419355,0,0,0,0,1,0,0,0,1526.6564791316903,36,6
WPGKHJAEQXWLAZ,3,0.0,0.0,0.25695454080899555,0.25156111021836597,1.0,1.0,C1=CC=C(C=C1)C(=O)CN2C=CSC2=NC(=O)C(F)(F)F,small_heteroaromatic,11,-5.1665516,16.839746,0.49489832,1.0691336,314.28799999999995,314.03368318800005,21,8,0.38095238095238093,2,2,1,0,3,2,2,0,6,0,3,3,0,51.43,2.4221000000000004,0.15384615384615385,0,0,0,0,0,0,0,0,716.7627575942487,15,2
WPRJPBJQIBGEKX,3,0.0,0.0,0.17469684282938638,0.25780990223089856,1.0,1.0,CC1=C(C=NO1)C(=O)NCCC2=CC=C(S2)C3=CN(N=C3)C,aromatic_rich_polycycle,0,23.311054,-3.2042015,0.8204268,-0.14478487,316.386,316.099396752,22,7,0.3181818181818182,4,2,1,0,0,3,3,0,5,0,5,5,1,72.95,2.4175200000000006,0.26666666666666666,0,1,0,0,0,0,0,0,786.927837541929,20,3
WPRZZWNXZYHQMT,3,0.0,0.0,0.5470485091209412,0.5701334575812022,1.0,0.3333333333333333,CCNC1=NC(=NC(=C1)C)N2CCN(CC2)C(=O)CC(C)C,small_heteroaromatic,4,17.777504,7.717402,0.44576484,0.20539774,305.42600000000004,305.221560484,22,6,0.2727272727272727,5,1,0,0,0,2,1,1,6,0,5,5,1,61.36000000000001,1.9115199999999994,0.6875,0,1,0,0,0,0,0,0,509.2576714824936,12,2
WPTTVJLTNAWYAO,3,1.0,1.0,1.0,0.8905091683069865,1.0,0.0,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)OC,polycyclic_aliphatic_like,1,-36.833668,-18.718216,-1.6424083,0.04881784,505.69900000000035,505.319208856,37,5,0.13513513513513514,1,4,0,0,0,5,0,5,6,0,1,5,0,84.23,6.378980000000007,0.75,7,0,1,0,1,0,0,0,1199.523538390038,24,5
WPYWMXNXEZFMAK,6,0.0,0.0,0.8218905131022135,0.9289553364117941,1.0,0.0,C1=CC=C(C=C1)CCC2=CC=C(C=C2)COC3=CC=CC=C3CCN(CCCCC(=O)O)CC4=CC=C(C=C4)C(=O)O,aromatic_rich_polycycle,11,-22.466812,8.670441,0.2063254,0.806867,565.7100000000005,565.282823348,42,6,0.14285714285714285,1,5,0,0,0,4,4,0,6,0,17,4,2,87.07000000000001,7.0486000000000075,0.2777777777777778,0,0,0,2,1,2,0,0,1401.1747031062537,32,4
WQGDQGAFSDMBLA,2,0.0,0.0,0.26153846830129623,0.29334327578544617,0.5,1.0,C1CCC2=C(C1)C(=C(S2)NC(=O)C3=CC=CC4=CC=CC=C43)C#N,aromatic_rich_polycycle,11,-10.559131,25.088976,0.7307828,0.96906585,332.42800000000005,332.09833413200005,24,4,0.16666666666666666,2,1,1,0,0,4,3,1,6,0,2,3,1,52.89,4.904080000000003,0.2,0,1,0,0,0,0,0,0,975.7077990714989,22,4
WQKVVTLTCHDAST,1,0.0,0.0,0.611940324306488,0.7361111044883728,1.0,0.0,CN1C2=NC(=C3C(=C2C=N1)NN(C3=O)C4=CC=C(C=C4)F)C5=CC(=CC=C5)C(F)(F)F,aromatic_rich_polycycle,2,49.563778,26.202862,1.455598,-0.46727368,427.36100000000005,427.105622916,31,10,0.3225806451612903,5,1,0,0,4,5,5,0,6,0,2,3,1,68.5,4.4254000000000016,0.09523809523809523,0,0,0,0,0,0,0,0,1509.6420629842712,25,5
WQSXFPCEFKUQEH,4,0.0,0.0,0.19674910418689245,0.25106948614120483,1.0,1.0,C1CC1C2=CC(=NO2)CN3CC4CN(CC4C3)S(=O)(=O)C5=CC=CC=C5,polycyclic_aliphatic_like,2,12.149734,23.635536,0.44369408,0.49080998,373.47800000000007,373.146012596,26,7,0.2692307692307692,3,3,1,0,0,5,2,3,6,0,5,5,0,66.65,2.304500000000001,0.5263157894736842,2,0,0,0,0,0,1,0,877.7629841743715,26,5
WRCGBYNVBFVRTN,3,0.0,0.0,0.19845821956793466,0.2736374835173288,1.0,1.0,COC1=CC=C(C=C1)C2=NOC(=C2)NC3=NC(=NC=C3)N4CCOCC4,aromatic_rich_polycycle,2,28.524887,42.175003,1.3324335,-1.6063073,353.3820000000002,353.148789468,26,8,0.3076923076923077,5,3,0,0,0,4,3,1,6,0,5,8,1,85.54,2.7203999999999997,0.2777777777777778,0,0,0,0,2,0,0,0,859.2729422408678,24,4
WRHAVHZMSIQVQZ,2,0.0,0.0,0.4354947656393051,0.4370039850473404,1.0,0.5,CC1=CC=CC=C1NC2=NC(=NC(=N2)N3CCNCC3)NC4=CC=CC=C4C,aromatic_rich_polycycle,2,29.884527,39.544743,1.2485855,0.080515504,375.4800000000001,375.21714380000003,28,7,0.25,7,0,0,0,0,4,3,1,6,0,5,7,3,78.0,3.3852400000000014,0.2857142857142857,0,0,0,0,0,0,0,0,885.2390650763849,26,4
WRLXHKDQSQMWSH,38,0.0,0.0,0.37272082347618907,0.4182443940325787,1.0,0.7368421052631579,CC1=CC(=C(C2=C1C(=O)C=C(O2)CC(=O)C)C3C(C(C(C(O3)CO)O)O)OC(=O)C=CC4=CC=C(C=C4)O)OC,aromatic_rich_polycycle,5,-34.247528,-43.84193,-2.6132762,-1.8648269,554.5480000000002,554.1788117799998,40,11,0.275,0,11,0,0,0,4,3,1,6,0,8,11,4,172.96,1.7263199999999994,0.3448275862068966,5,0,1,0,3,4,0,0,1488.5864605223176,28,4
WROHEWWOCPRMIA,3,0.0,0.0,0.1784722258647283,0.20251323282718658,1.0,1.0,CNC(=O)C1=CN=C(C=C1)OC2=CC3=C(CCN(CC3)C4CCC4)C=C2,polycyclic_aliphatic_like,4,9.540924,-18.015402,0.8322534,-0.7519767,351.45000000000016,351.19467704,26,5,0.19230769230769232,3,2,0,0,0,4,2,2,7,0,4,4,1,54.46,3.186600000000002,0.42857142857142855,0,1,0,0,1,0,0,0,784.3432410900084,22,4
WROKSUMDFCBDIW,2,0.0,0.0,0.29560723900794983,0.3837209343910217,1.0,1.0,C/C=C/S(=O)CC(C(=O)O)NC(=O)CCC(C(=O)O)NCC1(C(C(C(CO1)O)O)O)O,glycoside_or_sugar_rich,3,-30.83335,2.8812227,-1.616597,0.76688087,468.48100000000017,468.14138071599984,31,14,0.45161290322580644,2,11,1,0,0,1,0,1,6,0,12,10,8,222.94999999999993,-3.5373999999999945,0.7058823529411765,7,1,0,2,1,6,0,0,703.5652649505251,6,1
WRTOUBQZZGFLLV,1,0.0,0.0,0.5777778029441833,0.8108108043670654,1.0,0.0,C/C(=C\CC/C=C(\C)/CC/C=C(\C)/CCC(C(C)(CO)O)O)/CC/C=C(\C)/CCC(C(C)(C)O)O,lipid_like_flexible,3,-23.26488,-7.5879817,-0.8817508,-0.07198369,494.75700000000035,494.3971248279999,35,5,0.14285714285714285,0,5,0,0,0,0,0,0,0,0,18,5,5,101.15,5.9086000000000105,0.7333333333333333,3,0,0,0,0,5,0,0,706.7487274287265,0,0
WSJSURIJDUBPGO,3,0.0,0.0,0.17221985260645545,0.230629488825798,1.0,1.0,CCCCC(=O)N1CC(C1)N2CCC3=C(C2)C=CS3,small_heteroaromatic,4,4.679676,10.49344,-0.1709163,0.7981489,278.42099999999994,278.145284324,19,4,0.21052631578947367,2,1,1,0,0,3,1,2,6,0,4,3,0,23.550000000000004,2.507200000000001,0.6666666666666666,0,1,0,0,0,0,0,0,450.7529806764668,13,3
WSNODXPBBALQOF,3,0.6666666666666666,0.6666666666666666,0.8675213654836019,0.8165308435757955,1.0,0.0,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/C(COC2=CC=CC=C2)(F)F)O)O,other_midsize,3,-29.048008,5.936096,-0.77605796,0.49094793,452.5380000000001,452.2374306279999,32,7,0.21875,0,5,0,0,2,2,1,1,6,0,12,5,2,75.99000000000001,4.683000000000006,0.56,4,0,1,0,2,2,0,0,747.9589773324424,16,2
WSRZQBTZCCBWOL,2,0.0,0.0,0.4062353521585464,0.5128205418586731,1.0,1.0,C1=CC(=C2C(=C1)OC3=C(N2)C4=C(C(=C3)O)NC(=CC4=O)C(=O)O)C(=O)CC(C(=O)O)N,aromatic_rich_polycycle,11,-18.915369,11.632294,-0.6665151,0.9434342,425.35300000000024,425.08591443999995,31,11,0.3548387096774194,3,8,0,0,0,4,3,1,6,0,5,8,6,192.04,1.7658999999999996,0.1,1,0,0,2,1,3,0,0,1344.4848602842712,19,4
WSSMPNRMSPVDCQ,3,0.0,0.0,0.24498620132605234,0.3001930018266042,1.0,1.0,CC1=C2C(C(C(=O)NC2=NN1)C#N)C3=CC(=CC=C3)OC4=CC=CC=C4,aromatic_rich_polycycle,11,-2.0145438,-17.982618,0.42747292,0.10625253,344.3740000000001,344.127325752,26,6,0.23076923076923078,4,2,0,0,0,4,3,1,6,0,3,4,2,90.8,3.7342000000000013,0.15,2,1,0,0,1,0,0,0,1004.1506962734935,23,4
WTBRKDBMFMFKJD,3,0.0,0.0,0.20195231338342023,0.2305739323298136,1.0,1.0,C1CN(CCN(C1)C(=O)CCC2=CNC3=CC=CC=C32)C4CCN(C4=O)CC5CC5,polycyclic_aliphatic_like,4,-23.880198,30.402052,-0.04807745,1.6936527,408.5460000000003,408.252526264,30,6,0.2,4,2,0,0,0,5,2,3,7,0,6,3,1,59.650000000000006,2.6457000000000006,0.5833333333333334,1,2,0,0,0,0,0,0,918.821618253274,30,5
WTURHHSEHGCTBS,6,0.0,0.0,0.3189246902863184,0.4945547233025233,1.0,1.0,C[C@@H]1C[C@]2(C([C@H]1OC(=O)C3=CC=CC=C3)C=C([C@@H](CC4C(C4(C)C)/C=C(/C2=O)\C)OC(=O)C)C)O,other_macrocycle,1,-49.631847,-12.557699,-1.7693566,0.93385446,480.6010000000003,480.2511888719999,35,6,0.17142857142857143,0,6,0,0,0,4,1,3,11,1,3,6,1,89.90000000000002,4.668400000000005,0.5517241379310345,7,0,2,0,2,1,0,0,1083.6490275041185,25,4
WUHLDGKUYJARLK,2,0.0,0.0,0.9912280738353729,0.9824561476707458,0.5,0.0,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](CO[C@H]1[C@@H]([C@@H]([C@H](C(O1)CO)O)O)O)COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,glycoside_or_sugar_rich,5,-40.459854,-34.49657,-2.8977299,-1.1313794,799.0989999999996,798.5281985679999,57,10,0.17543859649122806,0,10,0,0,0,1,0,1,6,0,33,10,4,151.98000000000002,8.769100000000009,0.6170212765957447,6,0,2,0,4,4,0,0,1244.4623394125483,6,1
WUJVPELCYCESAP,1,1.0,1.0,1.0,0.9433962106704712,1.0,0.0,C1CC2(CCC1CC(=O)O)CCN(CC2)C3=C(C=CC(=C3)OC(F)(F)F)Cl,small_heteroaromatic,4,-0.4721429,0.9208432,-0.08906195,-0.060888115,405.84399999999994,405.131855936,27,8,0.2962962962962963,1,3,0,0,4,3,1,2,6,0,4,3,1,49.769999999999996,5.490100000000004,0.631578947368421,0,0,0,1,1,1,0,0,677.2677153631348,17,3
WULUGQONDYDNKY,2,0.0,0.0,0.21253101527690885,0.2622950673103332,1.0,1.0,CN(C)C(=O)CN1C=C(C=N1)C2=CC=C(C=C2)C3=CN=CC4=CC=CC=C43,aromatic_rich_polycycle,11,-4.115357,22.201063,0.9121721,0.4343153,356.4290000000001,356.16371126,27,5,0.18518518518518517,4,1,0,0,0,4,4,0,6,0,4,3,0,51.02,3.853500000000003,0.13636363636363635,0,1,0,0,0,0,0,0,1091.4688316057982,21,4
WUWPXFHUKVCFOX,2,0.0,0.0,0.22986809909343714,0.3159203976392746,1.0,1.0,C1C(CC(=O)C2=C1N(N=C2)C3=NC4=CC=CC=C4N3)C5=CC(=CC=C5)Cl,aromatic_rich_polycycle,2,6.8201365,39.341797,1.0583194,0.43997848,362.82000000000005,362.09343878000004,26,6,0.23076923076923078,4,1,0,0,1,5,4,1,6,0,2,3,1,63.57,4.314700000000003,0.15,1,0,0,0,0,0,0,0,1110.6422659147624,25,5
WVJTXYIHBUISHX,3,0.0,0.0,0.4909013708432515,0.5801008741060892,1.0,0.6666666666666666,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)OCC3=CC=CC=C3,large_peptide_like,11,-23.90389,7.454817,-0.10299168,0.90025103,565.5830000000003,565.2172629519999,41,13,0.3170731707317073,5,8,0,0,0,3,3,0,6,0,11,8,5,198.92999999999998,1.219720000000003,0.2857142857142857,3,5,1,0,1,0,0,0,1504.3532497943154,34,3
WVRDOLPMKOCJRJ,3,0.0,0.0,0.40126262108484906,0.4200429966052373,1.0,0.6666666666666666,COC1=CC(=CC(=C1O)O)C(=O)OC2CC3=C(C=C(C=C3OC2C4=CC(=C(C(=C4)O)O)O)O)O,aromatic_rich_polycycle,8,-24.411917,-31.324213,-0.91127115,-1.0886394,472.40200000000016,472.1005614599999,34,11,0.3235294117647059,0,11,0,0,0,4,3,1,6,0,4,11,7,186.36999999999998,2.536200000000003,0.17391304347826086,2,0,1,0,3,7,0,0,1261.3885009768248,25,4
WVRFRAUUOIILQE,3,0.0,0.0,0.526993085940679,0.5313051243623098,1.0,0.3333333333333333,C1CN(C(=O)CN1C(=O)CCC2=CC=CC=C2F)C3=NC=C(C=N3)F,small_heteroaromatic,11,34.240566,13.932672,0.9657037,0.7618452,346.337,346.12413219200005,25,8,0.32,4,2,0,0,2,3,2,1,6,0,4,4,0,66.4,1.5627999999999993,0.29411764705882354,0,2,0,0,0,0,0,0,782.4722440639291,23,3
WVSBGSNVCDAMCF,2,0.0,0.0,0.2638157904148101,0.38968202471733093,1.0,1.0,C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)C(=O)O,aromatic_rich_polycycle,4,11.18344,30.680157,0.9611164,0.7196767,382.4630000000001,382.16812794399993,29,4,0.13793103448275862,2,2,0,0,0,5,4,1,6,0,4,2,2,65.98,6.252700000000005,0.2,0,0,0,1,0,1,0,0,1188.1604032940986,26,5
WVVOKTRHKOJAHU,3,0.0,0.0,0.19112632175286612,0.21144180496533713,1.0,1.0,CC(C)(C)NC(=O)NCC(C1=CC=CO1)N2CCC3=CC=CC=C32,small_heteroaromatic,11,-7.514496,13.544078,0.10055595,0.9839372,327.42800000000005,327.19467704,24,5,0.20833333333333334,3,2,0,0,0,3,2,1,6,0,4,3,2,57.510000000000005,3.4811000000000023,0.42105263157894735,1,2,0,0,0,0,0,0,688.8875050312521,15,3
WWGFZZYPXWHLAT,2,0.0,0.0,0.27317187190055847,0.2990654110908508,1.0,1.0,CC(C)CC(C(=O)NC(CC1=CC=CC=C1)CO)NC(=O)C(C2CCN=C(N2)N)NC(=O)NC(CC3=CC=CC=C3)C(=O)O,large_peptide_like,7,-27.644184,13.291888,-0.22346981,2.1528685,609.7280000000003,609.3274820960002,44,13,0.29545454545454547,7,6,0,0,0,3,2,1,6,0,15,8,8,207.26999999999998,0.27740000000000714,0.45161290322580644,5,4,0,1,0,2,0,0,1274.7877732757095,34,3
WWLBKSVQQIEOHQ,3,0.0,0.0,0.2217409014701843,0.3400297661622365,1.0,1.0,C1C(CN1C(=O)CCC(=O)C2=CC=CC=C2)C3=NC(=NO3)C4=NC=CN=C4,aromatic_rich_polycycle,4,7.3007812,8.643107,0.6906808,0.62765306,363.37700000000007,363.1331394040001,27,8,0.2962962962962963,5,3,0,0,0,4,3,1,6,0,6,7,0,102.08000000000001,2.1155,0.2631578947368421,0,1,0,0,0,0,0,0,936.2485681022339,27,4
WWNIULNCSKDKAS,3,0.0,0.0,0.2613683044910431,0.27908379832903546,1.0,1.0,C1CSCCN1S(=O)(=O)CCNC(=O)CC(C2=CC=CC3=CC=CC=C32)N4C=CC=C4,aromatic_rich_polycycle,11,3.9274724,18.21482,0.8884905,1.1456887,457.6210000000001,457.149383724,31,8,0.25806451612903225,3,3,2,0,0,4,3,1,6,0,8,4,1,71.41,3.1156000000000015,0.34782608695652173,1,1,0,0,0,0,1,0,1118.6889132542713,31,4
WWOXKWLDMLMYQY,2,0.0,0.0,0.20943813025951385,0.32579672336578364,1.0,1.0,CN1C=C(C=N1)C2=NC=CC(=C2)OC3=C(C=C(C(=C3)F)NC(=O)C4(CC4)C(=O)NC5=CC=CC=C5)F,aromatic_rich_polycycle,0,39.388653,-6.567669,1.3030305,-0.45868617,489.4820000000002,489.161245972,36,10,0.2777777777777778,5,3,0,0,2,5,4,1,6,0,7,5,2,98.13999999999999,4.910000000000003,0.15384615384615385,0,2,0,0,1,0,0,0,1451.2274517942228,33,5
WXAKEEQOWUHGCI,11,0.0,0.0,0.5696865672414954,0.6710497466000643,1.0,0.45454545454545453,CCN1CCC2(CC1)COC3=C2C=C4C(=C3)CCN4C(=O)C5=CC=C(C=C5)C6=C(C=C(C=C6)C7=NN=C(O7)C)C,other_midsize,4,7.9415493,-3.899091,0.2254887,-0.3146243,534.6600000000002,534.263090948,40,7,0.175,4,3,0,0,0,7,4,3,6,0,4,6,0,71.7,5.969240000000006,0.36363636363636365,0,1,0,0,1,0,0,0,1598.6821685106572,36,7
WXDBUBIFYCCNLE,1,0.0,0.0,0.5121951103210449,0.6527777910232544,1.0,0.0,CCCCCCC[C@@H](C/C=C/CCC(=O)NC/C(=C/Cl)/[C@@]12[C@@H](O1)[C@H](CCC2=O)O)OC,other_midsize,3,-32.96567,-1.9457793,-1.5487524,0.3195044,456.02300000000025,455.2438509959999,31,7,0.22580645161290322,1,5,0,0,1,2,0,2,6,0,15,5,2,88.16000000000001,4.188700000000003,0.75,4,1,0,0,2,1,0,0,649.8809136179614,8,2
WXIABESEKMWWGB,3,0.0,0.0,0.2472934524218241,0.375,1.0,1.0,COC1=CC2=C(C=C1)N=C(S2)N(CCN3C=CC=N3)C(=O)COC4=CC=CC=C4OC,aromatic_rich_polycycle,8,15.443338,-29.230598,1.1769025,-1.0738827,438.50900000000024,438.1361761839999,31,9,0.2903225806451613,4,4,1,0,0,4,4,0,6,0,9,7,0,78.71000000000001,3.622200000000002,0.22727272727272727,0,1,0,0,3,0,0,0,1159.509703529326,27,4
WXJLXRNWMLWVFB,1,0.0,0.0,0.2105263173580169,0.2592592537403106,1.0,1.0,C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=C(C=C4)Cl)O,aromatic_rich_polycycle,11,7.8452983,37.355404,1.130027,0.15014271,347.805,347.082539748,25,5,0.2,3,1,0,0,1,4,4,0,6,0,3,3,2,61.8,5.164700000000003,0.0,0,0,0,0,0,1,0,0,1013.8129329483601,23,4
